#task_id,task_type,worker_rank,timeout,overhead,inv,max,level,outcome,rc_num,rc_str,tot_msec_solv,tot_msec_task
4560b59e-75c8-4f95-9c14-79f404081ae8,cnf,2,20.0,0.049685893000003034,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,55
0e22d296-a422-4c61-82bb-3dc35c61755e,cnf,3,20.0,0.04940387300001703,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
fa1b6959-010f-48c8-a3fc-cc8879ea0e07,cnf,4,20.0,0.05044108299995287,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,16,60
3b016e22-dc22-4940-94ea-c67a28d17c42,cnf,5,20.0,0.051082022999992205,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,61
5413ffb4-87c6-45c3-970a-76b34b663204,cnf,7,20.0,0.04996325299998716,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
ec504dcd-0149-4a50-94cf-c63ecb8d78ee,cnf,9,20.0,0.05023316199998362,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
4709cce9-f957-4c84-8019-f7afcb8c95e9,cnf,10,20.0,0.050259932000017216,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
ec8d5988-1757-4dcb-b5d5-c52e8aa7e8fa,cnf,11,20.0,0.05008463199999369,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
3aa1aeb3-24dc-4bba-acb8-20914fa2ee49,cnf,12,20.0,0.05023017199999913,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,15,60
56d11c8a-2981-4834-b8db-4f89f6a1ee38,cnf,13,20.0,0.05602890299996943,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,28,66
34583e21-6ae2-4ce9-b850-02c7ae260462,cnf,15,20.0,0.048993653000025006,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
e88cfead-248d-439b-acbd-7ff244ffd1e8,cnf,16,20.0,0.04986452299999655,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
1e94d301-48af-4d89-8483-68c4637e0097,cnf,18,20.0,0.049447761999999784,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
7a221dce-d8dd-4e4e-a28c-2852abecfbc4,cnf,19,20.0,0.05338572199997316,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,64
4ca15b49-d69b-4976-a36d-fd15ad7e709e,cnf,20,20.0,0.06034064200002831,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,71
10beb297-9c81-44fe-b730-d30654f9757c,cnf,21,20.0,0.050242682000032346,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,60
65dede16-1eda-43ba-88d8-4d3aa09fefc1,cnf,22,20.0,0.0612534729999652,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,71
5d4a22a3-698e-48bb-b255-515fff5e5c01,cnf,24,20.0,0.05290617299999667,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,28,63
d71d3c76-1957-43f9-a734-3b890f4aae40,cnf,25,20.0,0.05136502299995982,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,62
fe2e7fbf-1f05-4640-a05b-f389bcef91f6,cnf,26,20.0,0.050613832999999886,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,61
80e6ef5c-6f14-45a1-ae80-dbf08bd6191e,cnf,27,20.0,0.05084143300001642,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
547f3f91-a876-484a-9612-a5e5dd6fc3c0,cnf,28,20.0,0.049764523000021654,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
23afb80c-44e2-4c00-b194-60f02f2be00f,cnf,29,20.0,0.0540143819999912,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,64
4855c794-0df6-4fcc-b4fc-0becd3bea14d,cnf,30,20.0,0.051335841999957665,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
83ca5d3d-7c0f-4726-9776-9fa0cb8ee663,cnf,31,20.0,0.04932922200003986,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,25,59
8ac4a636-b8d3-4db4-8f8c-cd8e659ee60d,cnf,33,20.0,0.06248027300000558,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,73
d114f3d8-9285-4e0d-803b-33620d412239,cnf,35,20.0,0.05102681199997505,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
4a80b504-cf60-4185-828c-4a48d255cc9e,cnf,36,20.0,0.05362058299999717,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,26,64
635fe3aa-826c-4dad-9967-f21791238748,cnf,37,20.0,0.04937010300000111,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
fc16a1b5-17cc-4d1d-9c2e-73b361a63c4c,cnf,38,20.0,0.053756852999981675,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,64
da433a9d-a7c8-4e0a-b1cf-cccb5adc89c1,cnf,39,20.0,0.050182732999985546,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
e64681f6-5581-4874-b4f9-3ab2781c6182,cnf,40,20.0,0.05395436300000256,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,26,64
f85da82a-e48e-4a16-8dbb-92d18f5eaefc,cnf,41,20.0,0.054804391999994095,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,65
05da950f-cbaf-4c94-8309-99b2a3cd34c6,cnf,42,20.0,0.05160758199997417,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,17,62
3d262c94-d358-4fb5-8cfc-3798169b59fe,cnf,43,20.0,0.05017023199997084,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,61
3fd89082-750b-4da9-96f1-94ffca148ab5,cnf,44,20.0,0.049317391999977644,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
12b79fc2-bae1-4c7e-b3aa-26cf509bccde,cnf,45,20.0,0.0507558529999983,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,61
4e3dda33-bb6f-4a94-8a4c-1232afeb9856,cnf,46,20.0,0.049826622000011866,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,16,60
1c9f575e-d501-46ce-a23a-6aa6db76d23c,cnf,47,20.0,0.0516890829999852,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,62
f77e7468-ba59-41f1-a231-1c9d07e481a9,cnf,48,20.0,0.050207962999991196,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
84a2ff1b-6ea1-41dc-8699-b1866547a154,cnf,49,20.0,0.04951526199999989,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
771f43b3-5aeb-4fc6-9a3a-afb20b8ff4c2,cnf,50,20.0,0.04990799199998719,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,60
1250b0a2-37da-4274-a177-cf058a08a3dd,cnf,51,20.0,0.05081588199999487,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,61
38fe7bf6-2717-4495-893d-1a3639d4cb3e,cnf,52,20.0,0.04963254199998346,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
52a5232b-f694-4ca0-a8c2-951a30880edc,cnf,53,20.0,0.05039994200001274,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,15,61
e99fc94a-0d18-406d-9845-49f7b53718d2,cnf,54,20.0,0.056754493000028106,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,67
28057fdb-7c7f-4965-8456-5a7492f57272,cnf,55,20.0,0.05029978299995719,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
f6048183-a06f-4347-ba96-a5b8da4bad88,cnf,56,20.0,0.049751662999995006,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,60
6bdbe4a0-6ce6-4d3f-ace5-604fbeb81617,cnf,57,20.0,0.049975063000033515,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
15dcc51a-b585-437a-b568-d0491c33f055,cnf,58,20.0,0.051115642000013395,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,61
d1ae7498-7deb-4400-854e-75e834c5eb94,cnf,59,20.0,0.05060405199998286,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
bc447105-bf2d-46e2-a819-85a517be1c60,cnf,60,20.0,0.050003141999980016,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
b3838d3f-51db-47d2-ba3a-e170033ea248,cnf,61,20.0,0.05028711199997815,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,61
39ab383a-f220-4bc6-b415-8d2fedc25fef,cnf,62,20.0,0.051756642999976066,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,62
11643dc1-326a-4fbe-9ddf-813636baf226,cnf,63,20.0,0.05323884300003101,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,63
b2efdeb5-eba0-4d61-8c13-54bcc73c3d9f,cnf,64,20.0,0.0558589230000166,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,66
45587b41-404f-461e-9eb2-05c64ebcb302,cnf,65,20.0,0.05180738299998211,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,62
cb726eaf-b246-4cc5-b571-4efe73fb31b1,cnf,66,20.0,0.05098382199997786,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
2aa3241f-c299-498f-acaf-df4de148c6cf,cnf,67,20.0,0.05195007199995416,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,62
d1c5b1d8-fe48-4264-aa3e-c9d3ffefd52f,cnf,68,20.0,0.05523037199998271,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,29,66
71257f6a-c9e5-4abe-85ea-5d8a4cef37a5,cnf,69,20.0,0.049909112000023015,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
b16fdda3-c3fa-46ad-ba90-d4e3de4c2037,cnf,70,20.0,0.05138007200002903,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,62
6163323f-411c-4090-9d88-2ef98568978c,cnf,71,20.0,0.050337993000027836,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
33db1202-1a9d-43b0-ac39-ab4e2803068d,cnf,72,20.0,0.05356858300001477,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,64
61ec6003-9600-4bbe-b511-b20936f0b5e4,cnf,73,20.0,0.06252624300003617,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,73
747519a9-91ab-44b1-bc65-81f220b01f9f,cnf,74,20.0,0.05121965199998613,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,17,61
933c8af0-c4b9-4cca-bc9e-587e773f5b1c,cnf,75,20.0,0.05111064200002602,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,61
87ca7494-ba0c-45f7-aabf-3e721348968e,cnf,76,20.0,0.04988325200002919,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
8b5a4be6-611f-41ec-a64d-1b37ef46b1d1,cnf,77,20.0,0.049575931999982004,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
6c33b7be-df08-4ff2-8534-a62451facd5d,cnf,78,20.0,0.058692773000018406,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,69
03da7443-78dd-49c5-910f-b3368e77221d,cnf,79,20.0,0.05020510200000672,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
0c035d28-e740-4e54-9f3f-4245fb1ab41d,cnf,80,20.0,0.05198908299996674,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,62
aa1c45c4-79fc-442c-a8cb-aa88776535a7,cnf,81,20.0,0.05302585300000828,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,63
31be565e-219b-4db8-92f9-c9688624f890,cnf,82,20.0,0.05246916199996576,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,25,63
21d3e1f1-d502-4787-89c0-470e061112e7,cnf,83,20.0,0.05315587299998015,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,63
cc11cd39-f336-48fc-9ea1-371911dfe10a,cnf,84,20.0,0.049993831999984195,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
6667478f-ab98-415c-b4ff-2e08bd8b6158,cnf,85,20.0,0.04929574199996978,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
a5ff6204-c18f-40d3-966b-468f217f6ea2,cnf,86,20.0,0.04952520199998389,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
c23f95cc-ba1d-4d7c-9881-0b8c72f83b99,cnf,87,20.0,0.05211909199999809,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,63
a49ba83f-8d17-45af-b4e3-6e487e738f96,cnf,88,20.0,0.0643519930000025,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,25,75
8c0c34b9-f56c-4774-95c0-a0f88d851784,cnf,89,20.0,0.05328336299999137,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,64
19bd7767-d06b-443f-b5a4-33410f0f604f,cnf,90,20.0,0.05693767299999308,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,67
915b1b89-bd28-4048-b3fc-942d4436efd7,cnf,91,20.0,0.05796175199998288,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,68
39476a76-5479-4393-a0b7-8bc0c7b3b5eb,cnf,92,20.0,0.06681991300001755,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,25,77
135a5e5c-1dcb-452c-8aff-a87fb8a4d27d,cnf,93,20.0,0.06427059300000337,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,27,75
499263b4-9b15-4e77-89c6-248918662540,cnf,94,20.0,0.05268844199997602,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,63
330d9a5e-dfbf-48e1-9285-44d9f662e6dc,cnf,95,20.0,0.051894632000028196,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,62
c6610dd8-4ae3-44e0-a829-e89e8158c082,cnf,96,20.0,0.060266732999991746,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,71
8acc6058-7e59-4377-b0cd-878c4d51e557,cnf,97,20.0,0.05125376299997697,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,62
f60e2bdf-a2eb-4a0e-a94a-30916ebb70ec,cnf,98,20.0,0.05079912299999023,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
4e64d006-533c-402e-b011-4c32a131c181,cnf,99,20.0,0.05028858300005368,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
c0349513-c753-429c-8603-80392cbb71b7,cnf,100,20.0,0.05045183300001099,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,61
3de6ba05-35ee-4165-bb3a-30092d2a6258,cnf,101,20.0,0.0511709620000147,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,62
04d8c51a-3f99-4efc-a597-a9b2d5533b29,cnf,102,20.0,0.05036778200002345,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,25,61
6ae6660d-45bb-4d2e-aff4-0b3a1538922b,cnf,103,20.0,0.05043633200000386,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
df64c5d7-941b-4f28-82db-baa8ce769db6,cnf,104,20.0,0.05231833199997027,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,63
53895e17-0e0e-4ecf-acb8-8aaf76aee89b,cnf,105,20.0,0.05019735299998729,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
ed65e07d-b9c8-481f-ac87-3076d47f1ea5,cnf,106,20.0,0.05189884300000358,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,62
5d2ed594-a35f-4a50-a9f0-b4018557ba38,cnf,107,20.0,0.04990130300001283,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
c770769d-1493-4a3e-bb50-949e4029ca41,cnf,108,20.0,0.0563850030000026,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,67
5c426f1d-be6b-47eb-9dde-13b83636d25a,cnf,109,20.0,0.05181665200001362,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,62
cfc79b62-fb5c-4a22-8ce3-d3d99c6307ac,cnf,110,20.0,0.05070920199995044,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,14,61
3137742a-3cdd-41de-8d03-9c25e5db49a7,cnf,111,20.0,0.05227980199998683,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,63
2b313d40-178f-4ef3-9b17-61924b7dcd33,cnf,112,20.0,0.05122932199998331,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,62
722bec11-2be6-4905-a13a-cc89c1017536,cnf,113,20.0,0.05373516299999892,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,27,64
6b854527-0b02-4c7c-80d4-e2008f54d6ba,cnf,114,20.0,0.05004050200000165,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
79ea4c32-d0c3-44db-91d0-e017ca364ed2,cnf,115,20.0,0.051582802999973865,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,62
93fc409d-9ef2-40d0-a0ff-19a015e9edf6,cnf,116,20.0,0.05083534300001702,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
3564c2ed-dd74-4799-8ef5-2c4902f9dc00,cnf,117,20.0,0.05086694300001682,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
f64f0fb8-7d63-42dc-83c5-1a87f9a946f1,cnf,118,20.0,0.05115166199999521,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,62
9238f11c-b183-4684-b478-c980e9eb2e84,cnf,119,20.0,0.050029612000003,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
2922898d-45ab-456f-9004-89d26b7deead,cnf,120,20.0,0.050824441999964165,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
50cee696-240d-4f08-9f55-6b91bc7a29fe,cnf,121,20.0,0.05258994299998676,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,63
9adda156-9331-4a8a-b2fd-8a270f61f231,cnf,122,20.0,0.055180843000016466,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,66
36b63f8c-7174-4df0-b7dd-74b6ce44c644,cnf,123,20.0,0.05001871199999641,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
7b10d4e8-a47e-4770-aa02-6d4779903621,cnf,124,20.0,0.050764813000000686,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,61
2531cf02-9b4e-4258-98fe-ce632b8924b7,cnf,125,20.0,0.05533064299999069,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,66
7257de19-4e6c-4d27-a946-fb132083c3ff,cnf,126,20.0,0.05409629199999699,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,26,64
660c7852-c126-487b-b2f6-a4c6fe11739b,cnf,127,20.0,0.050569702000018424,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,61
6d44c71e-a2e8-49c4-80f6-c58f28733742,cnf,1,20.0,0.06928224399996452,False,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,44,94
7ac09a8a-6cef-42ea-8a89-8cfbed6eab89,cnf,1,20.0,0.04915337299996736,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
7214eac6-5825-47d2-b21e-0960801d8718,cnf,2,20.0,0.04901534199996149,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
2ba4a1ed-de23-4c2e-852c-df78ff7b9bb7,cnf,3,20.0,0.04835804200001803,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,58
dac07e03-1b5a-40c3-b36d-91f12f038368,cnf,4,20.0,0.05136330199997019,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,61
5db41d3a-4b70-47cb-ab26-621dacd12df8,cnf,5,20.0,0.05009818199999927,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
97a01623-159d-4153-afa2-384016b81c8c,cnf,6,20.0,0.05523225199999615,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,65
e4a04da7-ff49-4e73-9c4a-c2e63afccddd,cnf,7,20.0,0.04853429299998879,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
b5b620cc-8c46-4d92-a72f-b620dd64eb13,cnf,9,20.0,0.04987857300000087,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
b72d6b2e-8fbe-4b36-9161-92944879062a,cnf,10,20.0,0.0491095029999542,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
25f625b9-c239-4df2-babe-e2c64e104616,cnf,11,20.0,0.050738751999972465,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,61
62105065-8e8e-4924-bf9c-93e4ab1372ca,cnf,12,20.0,0.049602972999991835,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
4e9198d9-52cb-4196-8e3f-04ce2251cd27,cnf,13,20.0,0.05059587199997395,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,61
cdeb3eb3-781b-4d3c-951c-32a6a641ed14,cnf,14,20.0,0.049033472000019174,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
bac2e1c0-8d08-413e-8db9-dc9e47979ce1,cnf,15,20.0,0.05036081200000808,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
e39fe0de-63d3-4362-b96c-5358e0ed4c59,cnf,16,20.0,0.04870550200001844,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
445cab09-5999-47c6-b038-3b6976ab9eee,cnf,17,20.0,0.054794592999996894,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,65
b3fbe080-bfce-4f0d-bec7-86426078db90,cnf,18,20.0,0.048985883000000285,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,59
3aab3d50-bb66-4830-a8c6-f3c6dccebdb7,cnf,19,20.0,0.0493972130000202,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
92d8ead7-6e68-4b3c-9835-b9e7eb08b48f,cnf,20,20.0,0.05740787199999886,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,68
b6e0e275-fd2f-4bb7-8404-07aed3ca224d,cnf,21,20.0,0.049524673000007624,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,60
ebe683ba-da92-4986-aa02-8cca894d5600,cnf,22,20.0,0.04886491300004536,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
f2890964-4e17-49bd-bba6-b5faa6febfcf,cnf,23,20.0,0.06051073300000098,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,31,71
9bcbcd7b-ef2b-4ea5-a1cf-a0e2a827ddc0,cnf,24,20.0,0.0488465419999784,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,59
e8ac20fd-c2ef-442d-9192-784c2034ca95,cnf,25,20.0,0.0503528620000111,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
827ea802-6235-4b59-a541-7381255e8a0b,cnf,26,20.0,0.04825022199997875,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,25,58
54e72c02-bcbd-4d38-a05e-138f94c2ce49,cnf,27,20.0,0.04922364200001539,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
e7a137ec-8ea7-4f8d-8be5-ef3620e2277a,cnf,28,20.0,0.04905940300000111,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
4066c225-4c10-4e4e-875b-3afba7c62d74,cnf,29,20.0,0.05326610200000914,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,63
987d5321-853a-47ef-bfed-818e6811183f,cnf,30,20.0,0.04953253200000063,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
7516f940-9791-4016-964d-b73c4b476168,cnf,31,20.0,0.051559032000000116,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,62
af9a3252-e73d-4ecd-a7d5-7043cfee26b5,cnf,32,20.0,0.05950891300000194,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,70
df777b36-df51-4002-977d-dc51a1cbd41a,cnf,33,20.0,0.058541493000006994,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,27,69
210f7e9b-a8f5-4a06-b7ad-ba31e2751a3a,cnf,34,20.0,0.05126499300001797,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,61
ce580024-14fc-45f4-b48d-3a7093ca21d0,cnf,35,20.0,0.04985794200001692,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
1dfb2ac8-c786-42d2-a852-ef2180445342,cnf,36,20.0,0.04942456300000231,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
78d618e5-27fa-4c58-8c86-5436eb41a12a,cnf,37,20.0,0.049409232000016345,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
f64b2e50-c781-4717-8183-e213c4ddf7d0,cnf,38,20.0,0.0493038029999866,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
901260b3-7636-4c7b-af03-ccbe472bb490,cnf,39,20.0,0.04943108300000176,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
150757f4-40b3-4ca4-8313-92e58b11890b,cnf,40,20.0,0.04879815200001758,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,59
759ff1d5-f731-452b-8695-ca8626094df2,cnf,41,20.0,0.04915661199999022,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
62c73fce-fa12-4b97-aeca-d91b000545e1,cnf,42,20.0,0.048864401999992424,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,59
c540e5b2-9c00-409e-8de5-15f6cbd1dd8c,cnf,43,20.0,0.049434042000029876,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
dfba5fb7-d7e3-4636-858c-89b917bb8ffc,cnf,44,20.0,0.04886685200000329,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
ba71ac78-f2a6-4d50-9b99-3737576a65c2,cnf,45,20.0,0.04895597299997689,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,59
03aae01b-13e1-4da4-9d0b-a3fcefccebb5,cnf,46,20.0,0.04924258299996609,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
24cbf4f5-23b9-4b56-b54b-9113695b7a84,cnf,47,20.0,0.04986939199994822,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
894a9004-b422-4f33-a7df-1000ac71a9ad,cnf,48,20.0,0.049428272000000106,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
